Eigenvector Count,Signal Matrix Type,Model Matrix Type,MSE
6,M_modifiedMoebius,M_modifiedMoebius,0.045126760911395336
6,M_modifiedMoebius,M_shiftUndirected,309.86865362249483
6,M_modifiedMoebius,M_laplacianUndirected,0.04222395912668132
6,M_modifiedMoebius,M_normalizedLaplacianUndirected,0.05551895738348597
6,M_modifiedMoebius,M_leftNormalizedLaplacian,0.06585488557481864
6,M_modifiedMoebius,M_incidence,0.0304718506467443
6,M_modifiedMoebius,M_normalizedIncidence,0.07428772762669086
6,M_shiftUndirected,M_shiftDirected,0.05503081395311496
6,M_shiftUndirected,M_laplacianDirected,0.07477920228743049
6,M_shiftUndirected,M_normalizedLaplacianDirected,0.07150869761403834
6,M_shiftUndirected,M_moebius,0.03127557189784902
6,M_shiftUndirected,M_moebiusLaplacian,0.07478611545799717
6,M_shiftUndirected,M_modifiedMoebius,0.0269709941690336
6,M_shiftUndirected,M_shiftUndirected,0.04960017458447532
6,M_shiftUndirected,M_laplacianUndirected,0.31771997657690226
6,M_shiftUndirected,M_normalizedLaplacianUndirected,0.05958260143965419
6,M_shiftUndirected,M_leftNormalizedLaplacian,0.04838653828831539
6,M_shiftUndirected,M_incidence,0.03738882504183479
6,M_shiftUndirected,M_normalizedIncidence,0.05341331627971072
6,M_laplacianUndirected,M_shiftDirected,0.05584839911760284
6,M_laplacianUndirected,M_laplacianDirected,0.08366261850437857
6,M_laplacianUndirected,M_normalizedLaplacianDirected,0.08059412957640671
6,M_laplacianUndirected,M_moebius,0.03677024043827945
6,M_laplacianUndirected,M_moebiusLaplacian,0.08957482839376704
6,M_laplacianUndirected,M_modifiedMoebius,0.03627742153912189
6,M_laplacianUndirected,M_shiftUndirected,1.2217523872979656
6,M_laplacianUndirected,M_laplacianUndirected,0.051860836302905354
6,M_laplacianUndirected,M_normalizedLaplacianUndirected,0.12166539007467973
6,M_laplacianUndirected,M_leftNormalizedLaplacian,15.818795891994831
6,M_laplacianUndirected,M_incidence,0.026904109763902135
6,M_laplacianUndirected,M_normalizedIncidence,0.056385814381519954
6,M_normalizedLaplacianUndirected,M_shiftDirected,0.05482079520600479
6,M_normalizedLaplacianUndirected,M_laplacianDirected,0.09052866634984008
6,M_normalizedLaplacianUndirected,M_normalizedLaplacianDirected,0.09331567296357207
6,M_normalizedLaplacianUndirected,M_moebius,0.11326476213713153
6,M_normalizedLaplacianUndirected,M_moebiusLaplacian,0.09167220428324441
6,M_normalizedLaplacianUndirected,M_modifiedMoebius,6.61867840615571
6,M_normalizedLaplacianUndirected,M_shiftUndirected,0.03272070019767946
6,M_normalizedLaplacianUndirected,M_laplacianUndirected,0.05867321983562583
6,M_normalizedLaplacianUndirected,M_normalizedLaplacianUndirected,0.09915436089275317
6,M_normalizedLaplacianUndirected,M_leftNormalizedLaplacian,0.06727973455596237
6,M_normalizedLaplacianUndirected,M_incidence,0.03684737098234571
6,M_normalizedLaplacianUndirected,M_normalizedIncidence,0.04113038584238498
6,M_leftNormalizedLaplacian,M_shiftDirected,0.052652315721688464
6,M_leftNormalizedLaplacian,M_laplacianDirected,0.08402973209402871
6,M_leftNormalizedLaplacian,M_normalizedLaplacianDirected,0.0841668238675165
6,M_leftNormalizedLaplacian,M_moebius,0.1897444736446999
6,M_leftNormalizedLaplacian,M_moebiusLaplacian,0.08603053232608428
6,M_leftNormalizedLaplacian,M_modifiedMoebius,0.03749513102044716
6,M_leftNormalizedLaplacian,M_shiftUndirected,0.03928362781447639
6,M_leftNormalizedLaplacian,M_laplacianUndirected,0.05602382120046205
6,M_leftNormalizedLaplacian,M_normalizedLaplacianUndirected,0.08161106786504707
6,M_leftNormalizedLaplacian,M_leftNormalizedLaplacian,0.06171700971489602
6,M_leftNormalizedLaplacian,M_incidence,0.03168361964649106
6,M_leftNormalizedLaplacian,M_normalizedIncidence,0.05378390747084068
6,M_incidence,M_shiftDirected,0.04896342001935728
6,M_incidence,M_laplacianDirected,0.08195615955276697
6,M_incidence,M_normalizedLaplacianDirected,0.07883058715200594
6,M_incidence,M_moebius,0.049933598500875614
6,M_incidence,M_moebiusLaplacian,0.11059869340348054
6,M_incidence,M_modifiedMoebius,0.04648448936170473
6,M_incidence,M_shiftUndirected,0.04404023589788517
6,M_incidence,M_laplacianUndirected,0.05805953098561608
6,M_incidence,M_normalizedLaplacianUndirected,1.155265814651357
6,M_incidence,M_leftNormalizedLaplacian,0.05978244055827453
6,M_incidence,M_incidence,0.033024428404552456
6,M_incidence,M_normalizedIncidence,0.04846409223292457
6,M_normalizedIncidence,M_shiftDirected,0.03834544678830901
6,M_normalizedIncidence,M_laplacianDirected,0.0863696647658615
6,M_normalizedIncidence,M_normalizedLaplacianDirected,0.07923343106859476
6,M_normalizedIncidence,M_moebius,0.03575672155880872
6,M_normalizedIncidence,M_moebiusLaplacian,0.08119482512375424
6,M_normalizedIncidence,M_modifiedMoebius,0.04342980693483349
6,M_normalizedIncidence,M_shiftUndirected,0.024985622963129943
6,M_normalizedIncidence,M_laplacianUndirected,0.055016737413470275
6,M_normalizedIncidence,M_normalizedLaplacianUndirected,0.061464984539786285
6,M_normalizedIncidence,M_leftNormalizedLaplacian,0.05566067153027133
6,M_normalizedIncidence,M_incidence,0.02810666863038058
6,M_normalizedIncidence,M_normalizedIncidence,0.042837561862780475
10,M_shiftDirected,M_shiftDirected,0.09165900940842639
10,M_shiftDirected,M_laplacianDirected,0.09716855430835028
10,M_shiftDirected,M_normalizedLaplacianDirected,0.10850668063504122
10,M_shiftDirected,M_moebius,0.08026873224128939
10,M_shiftDirected,M_moebiusLaplacian,0.09816725152280333
10,M_shiftDirected,M_modifiedMoebius,0.05063207311070396
10,M_shiftDirected,M_shiftUndirected,0.04545217023843082
10,M_shiftDirected,M_laplacianUndirected,0.3359673422822169
10,M_shiftDirected,M_normalizedLaplacianUndirected,1.232787026690859
10,M_shiftDirected,M_leftNormalizedLaplacian,0.10472524349459628
10,M_shiftDirected,M_incidence,0.051960450315134424
10,M_shiftDirected,M_normalizedIncidence,0.05115271927580068
10,M_laplacianDirected,M_shiftDirected,0.054147537393826585
10,M_laplacianDirected,M_laplacianDirected,0.09872024109546
10,M_laplacianDirected,M_normalizedLaplacianDirected,0.08993963969870206
10,M_laplacianDirected,M_moebius,0.04992578827124947
10,M_laplacianDirected,M_moebiusLaplacian,0.09403528748999203
10,M_laplacianDirected,M_modifiedMoebius,0.1466855661583531
10,M_laplacianDirected,M_shiftUndirected,0.029101207478749842
10,M_laplacianDirected,M_laplacianUndirected,0.03684038624463228
10,M_laplacianDirected,M_normalizedLaplacianUndirected,2.053500137508319
10,M_laplacianDirected,M_leftNormalizedLaplacian,16.977020562817366
10,M_laplacianDirected,M_incidence,0.02946090103713814
10,M_laplacianDirected,M_normalizedIncidence,0.16438832932660655
10,M_normalizedLaplacianDirected,M_shiftDirected,0.05415407327849671
10,M_normalizedLaplacianDirected,M_laplacianDirected,0.08842842472016547
10,M_normalizedLaplacianDirected,M_normalizedLaplacianDirected,116.52486802965285
10,M_normalizedLaplacianDirected,M_moebius,0.10881428458423582
10,M_normalizedLaplacianDirected,M_moebiusLaplacian,0.08112860329124229
10,M_normalizedLaplacianDirected,M_modifiedMoebius,0.09934817957088644
10,M_normalizedLaplacianDirected,M_shiftUndirected,0.032300928440267856
10,M_normalizedLaplacianDirected,M_laplacianUndirected,0.03505970424628921
10,M_normalizedLaplacianDirected,M_normalizedLaplacianUndirected,0.08432778127729892
10,M_normalizedLaplacianDirected,M_leftNormalizedLaplacian,0.12738724885945785
10,M_normalizedLaplacianDirected,M_incidence,0.030129950215378183
10,M_normalizedLaplacianDirected,M_normalizedIncidence,0.04135499856599292
10,M_moebius,M_shiftDirected,0.09933691733196724
10,M_moebius,M_laplacianDirected,0.1021138391867415
10,M_moebius,M_normalizedLaplacianDirected,0.11785980301561394
10,M_moebius,M_moebius,0.05648269936874601
10,M_moebius,M_moebiusLaplacian,0.10059244947147172
10,M_moebius,M_modifiedMoebius,0.1492547346917469
10,M_moebius,M_shiftUndirected,0.044724491623186154
10,M_moebius,M_laplacianUndirected,0.06306927725258517
10,M_moebius,M_normalizedLaplacianUndirected,1.8848425847674808
10,M_moebius,M_leftNormalizedLaplacian,0.08484112397253053
10,M_moebius,M_incidence,0.042614182332786486
10,M_moebius,M_normalizedIncidence,0.05384583050154892
10,M_moebiusLaplacian,M_shiftDirected,0.05053895763731457
10,M_moebiusLaplacian,M_laplacianDirected,0.1060626348665683
10,M_moebiusLaplacian,M_normalizedLaplacianDirected,0.09833823364447977
10,M_moebiusLaplacian,M_moebius,0.07885258444062754
10,M_moebiusLaplacian,M_moebiusLaplacian,0.10641695033734598
10,M_moebiusLaplacian,M_modifiedMoebius,0.03892063840570614
10,M_moebiusLaplacian,M_shiftUndirected,0.054537105006962225
10,M_moebiusLaplacian,M_laplacianUndirected,0.04632152055932481
10,M_moebiusLaplacian,M_normalizedLaplacianUndirected,0.08245132476186948
10,M_moebiusLaplacian,M_leftNormalizedLaplacian,0.05601686550754748
10,M_moebiusLaplacian,M_incidence,0.032554467050434445
10,M_moebiusLaplacian,M_normalizedIncidence,0.0522292302034039
10,M_modifiedMoebius,M_shiftDirected,0.39548231846982757
10,M_modifiedMoebius,M_laplacianDirected,0.11913473052925946
10,M_modifiedMoebius,M_normalizedLaplacianDirected,0.1253976297953894
10,M_modifiedMoebius,M_moebius,0.0583342036944143
10,M_modifiedMoebius,M_moebiusLaplacian,0.1123554614929892
10,M_modifiedMoebius,M_modifiedMoebius,0.07223348125743048
10,M_modifiedMoebius,M_shiftUndirected,0.045060605487698524
10,M_modifiedMoebius,M_laplacianUndirected,0.058387263042557584
10,M_modifiedMoebius,M_normalizedLaplacianUndirected,0.08328640160846121
10,M_modifiedMoebius,M_leftNormalizedLaplacian,0.552953138787925
10,M_modifiedMoebius,M_incidence,0.041493022647149796
10,M_modifiedMoebius,M_normalizedIncidence,0.05433522831556773
10,M_shiftUndirected,M_shiftDirected,0.07617185654580101
10,M_shiftUndirected,M_laplacianDirected,0.10357411466649007
10,M_shiftUndirected,M_normalizedLaplacianDirected,0.10113589997647213
10,M_shiftUndirected,M_moebius,0.04778287350768578
10,M_shiftUndirected,M_moebiusLaplacian,0.1061576268771749
10,M_shiftUndirected,M_modifiedMoebius,0.04529976317806734
10,M_shiftUndirected,M_shiftUndirected,0.15053038923503584
10,M_shiftUndirected,M_laplacianUndirected,0.0608780844185912
10,M_shiftUndirected,M_normalizedLaplacianUndirected,0.06148102246808837
10,M_shiftUndirected,M_leftNormalizedLaplacian,0.06939285365105405
10,M_shiftUndirected,M_incidence,0.04403704867140312
10,M_shiftUndirected,M_normalizedIncidence,0.0655159179862807
10,M_laplacianUndirected,M_shiftDirected,0.07814347748140327
10,M_laplacianUndirected,M_laplacianDirected,0.13817280992737102
10,M_laplacianUndirected,M_normalizedLaplacianDirected,0.1207761557584745
10,M_laplacianUndirected,M_moebius,0.050408138365044985
10,M_laplacianUndirected,M_moebiusLaplacian,0.1317750052717061
10,M_laplacianUndirected,M_modifiedMoebius,0.05032266868410092
10,M_laplacianUndirected,M_shiftUndirected,0.04417638133409666
10,M_laplacianUndirected,M_laplacianUndirected,0.06687288932461925
10,M_laplacianUndirected,M_normalizedLaplacianUndirected,0.08983898239466069
10,M_laplacianUndirected,M_leftNormalizedLaplacian,0.43997078463166645
10,M_laplacianUndirected,M_incidence,0.04767950374488339
10,M_laplacianUndirected,M_normalizedIncidence,0.1656047536764346
10,M_normalizedLaplacianUndirected,M_shiftDirected,0.09320732881589981
10,M_normalizedLaplacianUndirected,M_laplacianDirected,0.11772858159522298
10,M_normalizedLaplacianUndirected,M_normalizedLaplacianDirected,0.11378769383016678
10,M_normalizedLaplacianUndirected,M_moebius,0.054466253093808585
10,M_normalizedLaplacianUndirected,M_moebiusLaplacian,0.12658954192375194
10,M_normalizedLaplacianUndirected,M_modifiedMoebius,0.05049430914943413
10,M_normalizedLaplacianUndirected,M_shiftUndirected,0.04127676424982513
10,M_normalizedLaplacianUndirected,M_laplacianUndirected,0.0596430149787689
10,M_normalizedLaplacianUndirected,M_normalizedLaplacianUndirected,0.08213704860296658
10,M_normalizedLaplacianUndirected,M_leftNormalizedLaplacian,30.350841252797878
10,M_normalizedLaplacianUndirected,M_incidence,0.047239548595437546
10,M_normalizedLaplacianUndirected,M_normalizedIncidence,0.056108276992462416
10,M_leftNormalizedLaplacian,M_shiftDirected,7.10001749292034
10,M_leftNormalizedLaplacian,M_laplacianDirected,0.10792040130537064
10,M_leftNormalizedLaplacian,M_normalizedLaplacianDirected,0.11381198564729257
10,M_leftNormalizedLaplacian,M_moebius,0.041235109254170677
10,M_leftNormalizedLaplacian,M_moebiusLaplacian,0.11554733503721226
10,M_leftNormalizedLaplacian,M_modifiedMoebius,0.06068144609589251
10,M_leftNormalizedLaplacian,M_shiftUndirected,1.0703034478310118
10,M_leftNormalizedLaplacian,M_laplacianUndirected,0.08694147596074492
10,M_leftNormalizedLaplacian,M_normalizedLaplacianUndirected,0.10513781714408284
10,M_leftNormalizedLaplacian,M_leftNormalizedLaplacian,0.09023221418141825
10,M_leftNormalizedLaplacian,M_incidence,0.056430708503004905
10,M_leftNormalizedLaplacian,M_normalizedIncidence,0.1762062127600397
10,M_incidence,M_shiftDirected,0.07820516126369186
10,M_incidence,M_laplacianDirected,0.12510833152646925
10,M_incidence,M_normalizedLaplacianDirected,0.16511820653387402
10,M_incidence,M_moebius,0.07848820658025094
10,M_incidence,M_moebiusLaplacian,0.11719794297134727
10,M_incidence,M_modifiedMoebius,0.04422046877550836
10,M_incidence,M_shiftUndirected,0.041518940256376084
10,M_incidence,M_laplacianUndirected,0.07704953285643878
10,M_incidence,M_normalizedLaplacianUndirected,0.08884486896777954
10,M_incidence,M_leftNormalizedLaplacian,0.7007554507804693
10,M_incidence,M_incidence,0.04626397434806336
10,M_incidence,M_normalizedIncidence,0.07588565051865594
